scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
105,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8883565180003643,2054820.330679233,,
105,case118_reduced,pqc_qcnn,partial_fix_confident,0.235954497999046,2055267.6941034654,0.0009582162022815077,ok,optimal,True,False,1026,0.7916666666666666,0.8883565180003643,2054820.330679233,3.7649484351171645,0.0002177141317677073
118,case118_reduced,pqc_qcnn,full_milp,0.5826195149566047,2003075.5749534788,0.0005487101413020486,ok,optimal,True,False,0,0.0,0.5826195149566047,2003075.5749534788,1.0,0.0
118,case118_reduced,pqc_qcnn,warm_start,0.5820159609429538,2003075.5749534788,0.0005487101413020486,ok,optimal,True,False,0,0.0,0.5826195149566047,2003075.5749534788,1.0010370059485534,0.0
118,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.5826195149566047,2003075.5749534788,,
118,case118_reduced,pqc_qcnn,partial_fix_confident,0.17337586398934945,2005080.53730578,0.0009188825594706657,ok,optimal,True,False,1030,0.7947530864197531,0.5826195149566047,2003075.5749534788,3.3604418836084085,0.0010009419401700768
119,case118_reduced,pqc_qcnn,full_milp,0.7672227289876901,2206216.4376017195,0.0009586075117737212,ok,optimal,True,False,0,0.0,0.7672227289876901,2206216.4376017195,1.0,0.0
119,case118_reduced,pqc_qcnn,warm_start,0.8006975580356084,2206216.4376017195,0.0009586075117737212,ok,optimal,True,False,0,0.0,0.7672227289876901,2206216.4376017195,0.9581929172732289,0.0
119,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7672227289876901,2206216.4376017195,,
119,case118_reduced,pqc_qcnn,partial_fix_confident,0.18178864300716668,2206059.2848248417,0.0009969982463711804,ok,optimal,True,False,1039,0.8016975308641975,0.7672227289876901,2206216.4376017195,4.220410671955143,-7.123180400590947e-05
120,case118_reduced,pqc_qcnn,full_milp,0.9236999590066262,1924641.0397552897,0.0007288637171006637,ok,optimal,True,False,0,0.0,0.9236999590066262,1924641.0397552897,1.0,0.0
120,case118_reduced,pqc_qcnn,warm_start,0.9213527690153569,1924641.0397552897,0.0007288637171006637,ok,optimal,True,False,0,0.0,0.9236999590066262,1924641.0397552897,1.002547547552039,0.0
120,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.9236999590066262,1924641.0397552897,,
120,case118_reduced,pqc_qcnn,partial_fix_confident,0.16662530397297814,1928038.4324725757,0.000938681221001905,ok,optimal,True,False,1003,0.7739197530864198,0.9236999590066262,1924641.0397552897,5.543575537341098,0.0017652084971221324
131,case118_reduced,pqc_qcnn,full_milp,0.5997766510117799,2326241.7614564253,0.0009979632889011902,ok,optimal,True,False,0,0.0,0.5997766510117799,2326241.7614564253,1.0,0.0
131,case118_reduced,pqc_qcnn,warm_start,0.6113325449987315,2326241.7614564253,0.0009979632889011902,ok,optimal,True,False,0,0.0,0.5997766510117799,2326241.7614564253,0.9810972046531965,0.0
131,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.5997766510117799,2326241.7614564253,,
131,case118_reduced,pqc_qcnn,partial_fix_confident,0.1743508049985394,2326151.3112245505,0.0009623314597918559,ok,optimal,True,False,1032,0.7962962962962963,0.5997766510117799,2326241.7614564253,3.440056677781353,-3.888255871487655e-05
133,case118_reduced,pqc_qcnn,full_milp,0.7175303889671341,2078045.5640933947,0.0009070182917146033,ok,optimal,True,False,0,0.0,0.7175303889671341,2078045.5640933947,1.0,0.0
133,case118_reduced,pqc_qcnn,warm_start,0.7190580549649894,2078045.5640933947,0.0009070182917146033,ok,optimal,True,False,0,0.0,0.7175303889671341,2078045.5640933947,0.9978754622282484,0.0
133,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7175303889671341,2078045.5640933947,,
133,case118_reduced,pqc_qcnn,partial_fix_confident,0.26198946801014245,2077547.9522631548,0.0003848605958774015,ok,optimal,True,False,1031,0.7955246913580247,0.7175303889671341,2078045.5640933947,2.738775701240617,-0.00023946146265420304
135,case118_reduced,pqc_qcnn,full_milp,0.7642736120033078,1895127.896536667,0.0009617617034180851,ok,optimal,True,False,0,0.0,0.7642736120033078,1895127.896536667,1.0,0.0
135,case118_reduced,pqc_qcnn,warm_start,0.783602747018449,1895127.896536667,0.0009617617034180851,ok,optimal,True,False,0,0.0,0.7642736120033078,1895127.896536667,0.9753329922735887,0.0
135,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7642736120033078,1895127.896536667,,
135,case118_reduced,pqc_qcnn,partial_fix_confident,0.16685472300741822,1901164.2863009118,0.000981865083123983,ok,optimal,True,False,1029,0.7939814814814815,0.7642736120033078,1895127.896536667,4.580473349677544,0.003185214979567533
141,case118_reduced,pqc_qcnn,full_milp,1.154385143017862,2348327.0799733344,0.0009808624736785097,ok,optimal,True,False,0,0.0,1.154385143017862,2348327.0799733344,1.0,0.0
141,case118_reduced,pqc_qcnn,warm_start,1.1918163889786229,2348327.0799733344,0.0009808624736785097,ok,optimal,True,False,0,0.0,1.154385143017862,2348327.0799733344,0.9685931102249407,0.0
141,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,1.154385143017862,2348327.0799733344,,
141,case118_reduced,pqc_qcnn,partial_fix_confident,0.2513931440189481,2348587.9523151545,0.0007414231838972826,ok,optimal,True,False,1026,0.7916666666666666,1.154385143017862,2348327.0799733344,4.591951572596798,0.00011108858899800325
143,case118_reduced,pqc_qcnn,full_milp,0.8952550829853863,2291546.1228691544,0.0009191411528251651,ok,optimal,True,False,0,0.0,0.8952550829853863,2291546.1228691544,1.0,0.0
143,case118_reduced,pqc_qcnn,warm_start,0.8848695600172505,2291546.1228691544,0.0009191411528251651,ok,optimal,True,False,0,0.0,0.8952550829853863,2291546.1228691544,1.0117367840836713,0.0
143,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8952550829853863,2291546.1228691544,,
143,case118_reduced,pqc_qcnn,partial_fix_confident,0.22935501101892442,2290794.884575497,0.0001758410201372123,ok,optimal,True,False,1034,0.7978395061728395,0.8952550829853863,2291546.1228691544,3.9033595952761524,-0.000327830317775559
