scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
60,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7531696110381745,2250821.361028554,,
60,case118_reduced,cnn,partial_fix_confident,0.09724691399605945,,,warning,infeasible,False,False,1119,0.8634259259259259,0.7531696110381745,2250821.361028554,7.744920430777821,
67,case118_reduced,cnn,full_milp,0.6329441349953413,2544677.8577510775,0.0007851611513705035,ok,optimal,True,False,0,0.0,0.6329441349953413,2544677.8577510775,1.0,0.0
67,case118_reduced,cnn,warm_start,0.6032604030333459,2544677.8577510775,0.0007851611513705035,ok,optimal,True,False,0,0.0,0.6329441349953413,2544677.8577510775,1.0492055036477417,0.0
67,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.6329441349953413,2544677.8577510775,,
67,case118_reduced,cnn,partial_fix_confident,0.14156343700597063,2547270.890867394,0.000997857812414458,ok,optimal,True,False,1053,0.8125,0.6329441349953413,2544677.8577510775,4.4710989531050025,0.001019002506905955
75,case118_reduced,cnn,full_milp,0.8246247919742018,2106776.3034968474,0.000954492528853486,ok,optimal,True,False,0,0.0,0.8246247919742018,2106776.3034968474,1.0,0.0
75,case118_reduced,cnn,warm_start,0.8185271179536358,2106776.3034968474,0.000954492528853486,ok,optimal,True,False,0,0.0,0.8246247919742018,2106776.3034968474,1.0074495687275586,0.0
75,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8246247919742018,2106776.3034968474,,
75,case118_reduced,cnn,partial_fix_confident,0.17413870600285009,2107098.7829947495,0.0006782514429410545,ok,optimal,True,False,1086,0.8379629629629629,0.8246247919742018,2106776.3034968474,4.735448028198311,0.00015306774495557065
85,case118_reduced,cnn,full_milp,0.6204961549956352,2343092.8559527267,0.0009985607506923933,ok,optimal,True,False,0,0.0,0.6204961549956352,2343092.8559527267,1.0,0.0
85,case118_reduced,cnn,warm_start,0.6087694960297085,2343092.8559527267,0.0009985607506923933,ok,optimal,True,False,0,0.0,0.6204961549956352,2343092.8559527267,1.0192628885685073,0.0
85,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.6204961549956352,2343092.8559527267,,
85,case118_reduced,cnn,partial_fix_confident,0.10130777000449598,,,warning,infeasible,False,False,1071,0.8263888888888888,0.6204961549956352,2343092.8559527267,6.124862436199098,
98,case118_reduced,cnn,full_milp,0.4546306290430948,2603151.042439662,0.0009987219437965582,ok,optimal,True,False,0,0.0,0.4546306290430948,2603151.042439662,1.0,0.0
98,case118_reduced,cnn,warm_start,0.47220847697462887,2603151.042439662,0.0009987219437965582,ok,optimal,True,False,0,0.0,0.4546306290430948,2603151.042439662,0.9627752385044996,0.0
98,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.4546306290430948,2603151.042439662,,
98,case118_reduced,cnn,partial_fix_confident,0.10161118896212429,,,warning,infeasible,False,False,1039,0.8016975308641975,0.4546306290430948,2603151.042439662,4.474218180957995,
101,case118_reduced,cnn,full_milp,0.8255167110473849,2548689.8546115444,0.0008566862051503629,ok,optimal,True,False,0,0.0,0.8255167110473849,2548689.8546115444,1.0,0.0
101,case118_reduced,cnn,warm_start,0.8346373289823532,2548689.8546115444,0.0008566862051503629,ok,optimal,True,False,0,0.0,0.8255167110473849,2548689.8546115444,0.989072357995192,0.0
101,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8255167110473849,2548689.8546115444,,
101,case118_reduced,cnn,partial_fix_confident,0.14043892902554944,2549508.249682642,0.0009970788304168273,ok,optimal,True,False,1043,0.8047839506172839,0.8255167110473849,2548689.8546115444,5.878118814885026,0.00032110422129897964
104,case118_reduced,cnn,full_milp,0.9086621629539877,2527686.293881315,0.0006133393735633228,ok,optimal,True,False,0,0.0,0.9086621629539877,2527686.293881315,1.0,0.0
104,case118_reduced,cnn,warm_start,0.9172997119603679,2527686.293881315,0.0006133393735633228,ok,optimal,True,False,0,0.0,0.9086621629539877,2527686.293881315,0.9905837220989411,0.0
104,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.9086621629539877,2527686.293881315,,
104,case118_reduced,cnn,partial_fix_confident,0.15764420898631215,2528210.5440809173,0.000986195172562367,ok,optimal,True,False,1059,0.8171296296296297,0.9086621629539877,2527686.293881315,5.764005977745016,0.00020740318957755398
105,case118_reduced,cnn,full_milp,0.8766648519667797,2054820.330679233,0.0009937945525609762,ok,optimal,True,False,0,0.0,0.8766648519667797,2054820.330679233,1.0,0.0
105,case118_reduced,cnn,warm_start,0.8856186569901183,2054820.330679233,0.0009937945525609762,ok,optimal,True,False,0,0.0,0.8766648519667797,2054820.330679233,0.9898897737161848,0.0
105,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8766648519667797,2054820.330679233,,
105,case118_reduced,cnn,partial_fix_confident,0.18252849200507626,2055322.536345346,0.0009254255057725181,ok,optimal,True,False,1105,0.8526234567901234,0.8766648519667797,2054820.330679233,4.802893194024739,0.0002444036875705524
118,case118_reduced,cnn,full_milp,0.5678605340071954,2003075.5749534788,0.0005487101413020486,ok,optimal,True,False,0,0.0,0.5678605340071954,2003075.5749534788,1.0,0.0
118,case118_reduced,cnn,warm_start,0.5754747309838422,2003075.5749534788,0.0005487101413020486,ok,optimal,True,False,0,0.0,0.5678605340071954,2003075.5749534788,0.9867688421981111,0.0
118,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.5678605340071954,2003075.5749534788,,
118,case118_reduced,cnn,partial_fix_confident,0.14825326902791858,2006903.3156407624,0.0009965356631373822,ok,optimal,True,False,1104,0.8518518518518519,0.5678605340071954,2003075.5749534788,3.830340725237281,0.0019109317367481684
119,case118_reduced,cnn,full_milp,0.7621288700029254,2206216.4376017195,0.0009586075117737212,ok,optimal,True,False,0,0.0,0.7621288700029254,2206216.4376017195,1.0,0.0
119,case118_reduced,cnn,warm_start,0.7582320119836368,2206216.4376017195,0.0009586075117737212,ok,optimal,True,False,0,0.0,0.7621288700029254,2206216.4376017195,1.0051394005498315,0.0
119,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7621288700029254,2206216.4376017195,,
119,case118_reduced,cnn,partial_fix_confident,0.1706002929713577,2206479.918405911,0.0009227098306532753,ok,optimal,True,False,1098,0.8472222222222222,0.7621288700029254,2206216.4376017195,4.467336232129919,0.00011942654387882948
120,case118_reduced,cnn,full_milp,0.8995324679999612,1924641.0397552897,0.0007288637171006637,ok,optimal,True,False,0,0.0,0.8995324679999612,1924641.0397552897,1.0,0.0
120,case118_reduced,cnn,warm_start,0.8818580170045607,1924641.0397552897,0.0007288637171006637,ok,optimal,True,False,0,0.0,0.8995324679999612,1924641.0397552897,1.0200422864617549,0.0
120,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8995324679999612,1924641.0397552897,,
120,case118_reduced,cnn,partial_fix_confident,0.14539082703413442,1927513.1352727949,0.0006423741483647968,ok,optimal,True,False,1106,0.8533950617283951,0.8995324679999612,1924641.0397552897,6.186996018591818,0.0014922759403854177
