scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
42,case118_reduced,henderson_quanv,warm_start,0.9832158970530145,2392958.913094108,0.0009106127482917547,ok,optimal,True,False,0,0.0,0.9686085489811376,2392958.913094108,0.9851432954698358,0.0
42,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.9686085489811376,2392958.913094108,,
42,case118_reduced,henderson_quanv,partial_fix_confident,0.16008333902573213,2394430.245128332,0.0008268130115151288,ok,optimal,True,False,1045,0.8063271604938271,0.9686085489811376,2392958.913094108,6.050651834701183,0.0006148588787601618
56,case118_reduced,henderson_quanv,full_milp,0.907866379013285,2379630.7141475608,0.0007850646327685605,ok,optimal,True,False,0,0.0,0.907866379013285,2379630.7141475608,1.0,0.0
56,case118_reduced,henderson_quanv,warm_start,0.9039248109911568,2379630.7141475608,0.0007850646327685605,ok,optimal,True,False,0,0.0,0.907866379013285,2379630.7141475608,1.0043605042965977,0.0
56,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.907866379013285,2379630.7141475608,,
56,case118_reduced,henderson_quanv,partial_fix_confident,0.19562180602224544,2381398.170281243,0.0009587259214804329,ok,optimal,True,False,1058,0.816358024691358,0.907866379013285,2379630.7141475608,4.640926272350464,0.0007427438733137317
60,case118_reduced,henderson_quanv,full_milp,0.6746955629787408,2250821.361028554,0.0004866127450942494,ok,optimal,True,False,0,0.0,0.6746955629787408,2250821.361028554,1.0,0.0
60,case118_reduced,henderson_quanv,warm_start,0.6905135679990053,2250821.361028554,0.0004866127450942494,ok,optimal,True,False,0,0.0,0.6746955629787408,2250821.361028554,0.9770924051990716,0.0
60,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.6746955629787408,2250821.361028554,,
60,case118_reduced,henderson_quanv,partial_fix_confident,0.14990748901618645,2251592.9108835543,0.0008069084848159177,ok,optimal,True,False,1032,0.7962962962962963,0.6746955629787408,2250821.361028554,4.5007462095899005,0.00034278591289348955
67,case118_reduced,henderson_quanv,full_milp,0.570047865039669,2544677.8577510775,0.0007851611513705035,ok,optimal,True,False,0,0.0,0.570047865039669,2544677.8577510775,1.0,0.0
67,case118_reduced,henderson_quanv,warm_start,0.5677683730027638,2544677.8577510775,0.0007851611513705035,ok,optimal,True,False,0,0.0,0.570047865039669,2544677.8577510775,1.0040148274283922,0.0
67,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.570047865039669,2544677.8577510775,,
67,case118_reduced,henderson_quanv,partial_fix_confident,0.14884081296622753,2547241.6536516557,0.0009651925279680335,ok,optimal,True,False,1020,0.7870370370370371,0.570047865039669,2544677.8577510775,3.8299163628528063,0.0010075129520889388
75,case118_reduced,henderson_quanv,full_milp,0.7884335730341263,2106776.3034968474,0.000954492528853486,ok,optimal,True,False,0,0.0,0.7884335730341263,2106776.3034968474,1.0,0.0
75,case118_reduced,henderson_quanv,warm_start,0.7655507929739542,2106776.3034968474,0.000954492528853486,ok,optimal,True,False,0,0.0,0.7884335730341263,2106776.3034968474,1.0298906098330574,0.0
75,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7884335730341263,2106776.3034968474,,
75,case118_reduced,henderson_quanv,partial_fix_confident,0.17346153198741376,2107713.157951121,0.0009671446615137045,ok,optimal,True,False,1043,0.8047839506172839,0.7884335730341263,2106776.3034968474,4.545293495340133,0.0004446862501343041
85,case118_reduced,henderson_quanv,full_milp,0.5730190059985034,2343092.8559527267,0.0009985607506923933,ok,optimal,True,False,0,0.0,0.5730190059985034,2343092.8559527267,1.0,0.0
85,case118_reduced,henderson_quanv,warm_start,0.5664498489932157,2343092.8559527267,0.0009985607506923933,ok,optimal,True,False,0,0.0,0.5730190059985034,2343092.8559527267,1.011597067272528,0.0
85,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.5730190059985034,2343092.8559527267,,
85,case118_reduced,henderson_quanv,partial_fix_confident,0.17914243700215593,2343592.733170701,0.0007142325941846385,ok,optimal,True,False,1032,0.7962962962962963,0.5730190059985034,2343092.8559527267,3.198678189197612,0.00021334076313047284
98,case118_reduced,henderson_quanv,full_milp,0.41740552202099934,2603151.042439662,0.0009987219437965582,ok,optimal,True,False,0,0.0,0.41740552202099934,2603151.042439662,1.0,0.0
98,case118_reduced,henderson_quanv,warm_start,0.4280649760039523,2603151.042439662,0.0009987219437965582,ok,optimal,True,False,0,0.0,0.41740552202099934,2603151.042439662,0.9750985140562993,0.0
98,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.41740552202099934,2603151.042439662,,
98,case118_reduced,henderson_quanv,partial_fix_confident,0.10088128503412008,,,warning,infeasible,False,False,1015,0.783179012345679,0.41740552202099934,2603151.042439662,4.137591247770331,
101,case118_reduced,henderson_quanv,full_milp,0.784039567981381,2548689.8546115444,0.0008566862051503629,ok,optimal,True,False,0,0.0,0.784039567981381,2548689.8546115444,1.0,0.0
101,case118_reduced,henderson_quanv,warm_start,0.7704273069975898,2548689.8546115444,0.0008566862051503629,ok,optimal,True,False,0,0.0,0.784039567981381,2548689.8546115444,1.0176684560115596,0.0
101,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.784039567981381,2548689.8546115444,,
101,case118_reduced,henderson_quanv,partial_fix_confident,0.1654239969793707,2550244.2673580437,0.0009945540202156839,ok,optimal,True,False,1019,0.7862654320987654,0.784039567981381,2548689.8546115444,4.739575770733886,0.0006098869753362778
104,case118_reduced,henderson_quanv,full_milp,0.8405383310164325,2527686.293881315,0.0006133393735633228,ok,optimal,True,False,0,0.0,0.8405383310164325,2527686.293881315,1.0,0.0
104,case118_reduced,henderson_quanv,warm_start,0.8636422929703258,2527686.293881315,0.0006133393735633228,ok,optimal,True,False,0,0.0,0.8405383310164325,2527686.293881315,0.9732482277188721,0.0
104,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8405383310164325,2527686.293881315,,
104,case118_reduced,henderson_quanv,partial_fix_confident,0.17227896500844508,2528607.508067007,0.0009989408650673093,ok,optimal,True,False,1029,0.7939814814814815,0.8405383310164325,2527686.293881315,4.878937663546036,0.000364449571104738
105,case118_reduced,henderson_quanv,full_milp,0.8142984230071306,2054820.330679233,0.0009937945525609762,ok,optimal,True,False,0,0.0,0.8142984230071306,2054820.330679233,1.0,0.0
105,case118_reduced,henderson_quanv,warm_start,0.8255822980427183,2054820.330679233,0.0009937945525609762,ok,optimal,True,False,0,0.0,0.8142984230071306,2054820.330679233,0.9863322226477731,0.0
105,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8142984230071306,2054820.330679233,,
105,case118_reduced,henderson_quanv,partial_fix_confident,0.09028762998059392,,,warning,infeasible,False,False,1112,0.8580246913580247,0.8142984230071306,2054820.330679233,9.018936737869328,
118,case118_reduced,henderson_quanv,full_milp,0.5211997000151314,2003075.5749534788,0.0005487101413020486,ok,optimal,True,False,0,0.0,0.5211997000151314,2003075.5749534788,1.0,0.0
118,case118_reduced,henderson_quanv,warm_start,0.5564268759917468,2003075.5749534788,0.0005487101413020486,ok,optimal,True,False,0,0.0,0.5211997000151314,2003075.5749534788,0.9366903765857314,0.0
118,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.5211997000151314,2003075.5749534788,,
118,case118_reduced,henderson_quanv,partial_fix_confident,0.13092242000857368,2004508.1184683677,0.000669399411444848,ok,optimal,True,False,1104,0.8518518518518519,0.5211997000151314,2003075.5749534788,3.9809812557772744,0.000715171974937709
